gene, test statistic, p-value, number of groups
p0140-p0264-p0202-p0286-p0163,1.0305643933054525,0.486,2
p0352-p0250-p0118-p0117-p0267,0.3645996058312644,0.801,2
p0097-p0283-p0150-p0214-p0044,1.5627421341168086,0.155,2
p0231-p0216-p0303-p0232-p0109,1.2327190319148924,0.375,2
p0123-p0082-p0155-p0052-p0019,0.8282583269485531,0.641,2
p0076-p0184-p0046-p0107-p0379,1.815168647225706,0.123,2
p0122-p0114-p0271-p0241-p0178,0.882922435826485,0.645,2
p0196-p0388-p0005-p0083-p0194,1.0985600373310627,0.466,2
p0111-p0192-p0104-p0199-p0398,1.5830945424660843,0.242,2
p0044-p0070-p0178-p0195-p0322,1.7032275187310308,0.144,2
p0312-p0269-p0116-p0126-p0384,2.223928807876066,0.105,2
p0217-p0394-p0081-p0333-p0089,1.0304015063763539,0.492,2
p0016-p0030-p0246-p0395-p0145,1.1017116897615946,0.464,2
p0051-p0376-p0012-p0112-p0182,1.1256504767967124,0.392,2
p0241-p0185-p0385-p0119-p0297,2.3322349931770026,0.01,2
p0356-p0155-p0186-p0000-p0325,0.8695471204052112,0.59,2
p0039-p0156-p0214-p0022-p0292,1.4541085058431111,0.164,2
p0304-p0299-p0399-p0048-p0193,1.41528342221711,0.131,2
p0350-p0207-p0005-p0152-p0018,1.3000700694660967,0.291,2
p0104-p0006-p0003-p0186-p0312,2.3756790991779426,0.121,2
p0391-p0199-p0244-p0002-p0203,0.9062005908227382,0.618,2
p0206-p0280-p0191-p0036-p0126,1.7319541561506722,0.13,2
p0265-p0016-p0305-p0290-p0162,1.0921309072809908,0.46,2
p0079-p0074-p0202-p0389-p0151,2.1061411845962055,0.03,2
p0390-p0392-p0084-p0246-p0017,1.7666792004170362,0.197,2
p0150-p0111-p0222-p0080-p0083,1.182134142210169,0.409,2
p0152-p0084-p0306-p0090-p0167,1.3136908339065747,0.351,2
p0091-p0095-p0282-p0051-p0234,1.4386325199297691,0.278,2
p0256-p0001-p0100-p0345-p0034,1.2567591377924745,0.4,2
p0214-p0070-p0205-p0123-p0317,1.9917077784131476,0.036,2
p0190-p0272-p0140-p0372-p0002,0.03262392537525711,0.896,2
p0130-p0017-p0067-p0133-p0201,0.17057477501301782,0.881,2
p0378-p0026-p0348-p0233-p0174,0.7081167508115671,0.743,2
p0381-p0189-p0322-p0328-p0325,1.9937680276161283,0.071,2
p0034-p0161-p0091-p0268-p0384,1.4173759405167914,0.322,2
p0140-p0367-p0027-p0301-p0191,0.05035754096758997,0.871,2
p0148-p0287-p0364-p0161-p0220,0.9445171388247459,0.588,2
p0294-p0362-p0056-p0127-p0284,1.879261174962844,0.162,2
p0000-p0135-p0255-p0002-p0125,2.362561071418391,0.021,2
p0265-p0195-p0386-p0041-p0139,1.2935733111099958,0.347,2
p0085-p0133-p0386-p0122-p0157,0.6427983918584279,0.733,2
p0170-p0304-p0085-p0260-p0091,1.1188504044474699,0.454,2
p0082-p0185-p0298-p0366-p0334,0.32890486181257367,0.872,2
p0328-p0243-p0363-p0209-p0282,1.885591633848806,0.14,2
p0256-p0174-p0076-p0303-p0227,0.849053012280772,0.636,2
p0096-p0363-p0389-p0160-p0026,2.2488097455463114,0.06,2
p0337-p0216-p0149-p0080-p0393,1.49592873985152,0.226,2
p0299-p0310-p0338-p0176-p0343,1.2664580865094037,0.329,2
p0259-p0388-p0297-p0151-p0280,2.1719207563474727,0.057,2
p0043-p0220-p0333-p0248-p0256,0.8250031026051677,0.638,2
p0052-p0284-p0278-p0360-p0261,1.4859742672871308,0.316,2
p0155-p0133-p0045-p0152-p0337,1.2666887990414146,0.351,2
p0330-p0376-p0206-p0392-p0360,1.1469179561039917,0.442,2
p0105-p0118-p0309-p0376-p0289,2.9145416248556644,0.018,2
p0067-p0114-p0365-p0058-p0277,1.675130246321279,0.116,2
p0009-p0189-p0015-p0286-p0066,0.41652894566667326,0.915,2
p0190-p0290-p0325-p0350-p0269,1.582856672134266,0.189,2
p0040-p0317-p0225-p0047-p0018,1.528687548567779,0.071,2
p0082-p0094-p0205-p0319-p0317,1.0325550376543555,0.444,2
p0067-p0150-p0140-p0165-p0020,1.8302618582659094,0.084,2
p0069-p0244-p0071-p0011-p0357,1.089728949535365,0.445,2
p0343-p0039-p0100-p0216-p0358,1.8035467501400213,0.096,2
p0261-p0061-p0398-p0210-p0007,0.9770181810100971,0.535,2
p0208-p0083-p0247-p0256-p0130,1.9089822770870386,0.064,2
p0396-p0129-p0040-p0137-p0350,0.8662217657840382,0.593,2
p0058-p0073-p0256-p0066-p0083,1.181710124034617,0.327,2
p0182-p0194-p0398-p0090-p0221,1.305190665233339,0.287,2
p0228-p0042-p0172-p0061-p0079,1.7002140875201606,0.054,2
p0086-p0165-p0124-p0129-p0047,1.2832046973481686,0.289,2
p0161-p0021-p0157-p0179-p0390,1.3695533201845507,0.261,2
p0317-p0176-p0248-p0306-p0187,1.913003082536024,0.092,2
p0352-p0057-p0259-p0394-p0052,1.4297221218292901,0.306,2
p0095-p0246-p0087-p0274-p0076,1.6419123459980935,0.226,2
p0120-p0263-p0140-p0339-p0122,1.8306435263967231,0.093,2
p0025-p0040-p0313-p0162-p0280,1.0643412189373052,0.503,2
p0025-p0211-p0280-p0244-p0046,1.4083823973916612,0.209,2
p0088-p0023-p0397-p0327-p0315,1.2522175347642648,0.307,2
p0029-p0160-p0268-p0289-p0273,1.3155816188268248,0.32,2
p0140-p0226-p0001-p0198-p0127,1.254890379558421,0.367,2
p0348-p0233-p0305-p0312-p0042,3.0298057892977583,0.049,2
p0072-p0303-p0052-p0262-p0180,1.7352524810057353,0.075,2
p0397-p0007-p0061-p0153-p0355,1.8226229132998681,0.074,2
p0148-p0183-p0394-p0303-p0076,2.3165293546437464,0.048,2
p0157-p0357-p0054-p0201-p0126,-0.1910230612947174,0.979,2
p0085-p0168-p0113-p0091-p0244,0.3062186588209434,0.834,2
p0083-p0217-p0125-p0114-p0234,1.6822720239011706,0.082,2
p0256-p0099-p0307-p0178-p0093,0.7929048780891841,0.673,2
p0274-p0327-p0388-p0049-p0016,1.0586766496033355,0.501,2
p0099-p0376-p0114-p0193-p0157,1.097884742787993,0.421,2
p0377-p0235-p0253-p0041-p0012,1.7206424206082223,0.163,2
p0397-p0214-p0204-p0242-p0155,1.3804601111570427,0.275,2
p0350-p0236-p0170-p0367-p0290,1.1966184705949479,0.418,2
p0098-p0284-p0350-p0367-p0115,1.5428576356668724,0.235,2
p0311-p0203-p0099-p0207-p0313,2.246404946895868,0.069,2
p0068-p0133-p0087-p0074-p0298,0.9486847379255451,0.541,2
p0192-p0143-p0383-p0228-p0067,1.4877229718144225,0.199,2
p0194-p0046-p0069-p0064-p0387,1.6625788292569963,0.063,2
p0161-p0129-p0370-p0337-p0326,1.3580343798060808,0.315,2
p0039-p0202-p0004-p0328-p0108,1.5830178950554308,0.117,2
p0216-p0225-p0065-p0125-p0011,0.9329832927687174,0.572,2
p0034-p0391-p0146-p0021-p0145,1.3675303374040555,0.188,2
p0096-p0399-p0166-p0075-p0361,1.5287135087382435,0.126,2
p0132-p0217-p0156-p0013-p0069,1.7452184087655738,0.07,2
p0078-p0129-p0133-p0247-p0154,0.7564378197745625,0.663,2
p0348-p0049-p0211-p0346-p0130,1.8308567387417802,0.107,2
p0215-p0355-p0022-p0295-p0201,1.2513853442548095,0.367,2
p0362-p0270-p0282-p0244-p0080,1.5302936443255089,0.222,2
p0393-p0237-p0044-p0148-p0396,1.5474270608977005,0.139,2
p0123-p0082-p0050-p0316-p0393,1.7335889482275453,0.078,2
p0077-p0334-p0292-p0298-p0098,0.77101725506174,0.681,2
p0023-p0062-p0388-p0159-p0022,1.8303691268126867,0.072,2
p0180-p0042-p0242-p0046-p0279,0.7722513877404666,0.69,2
p0155-p0379-p0299-p0257-p0252,1.1001742611117773,0.469,2
p0041-p0024-p0247-p0110-p0073,0.9761412727875457,0.519,2
p0314-p0012-p0121-p0231-p0268,1.6852193133964504,0.18,2
p0110-p0185-p0151-p0107-p0067,1.3786951478515534,0.251,2
p0002-p0273-p0270-p0194-p0052,1.0776709195496204,0.454,2
p0259-p0108-p0294-p0121-p0222,1.5612564013522987,0.26,2
p0204-p0021-p0232-p0071-p0005,0.576298233027691,0.844,2
p0103-p0308-p0014-p0112-p0026,1.5190331187022061,0.311,2
p0277-p0042-p0041-p0247-p0190,1.7290220344993654,0.056,2
p0338-p0322-p0347-p0084-p0392,2.386975086878757,0.042,2
p0184-p0073-p0112-p0059-p0005,0.7336114121367483,0.732,2
p0221-p0301-p0172-p0373-p0305,0.6773679777615454,0.719,2
p0330-p0376-p0123-p0252-p0265,1.4565762727684186,0.21,2
p0347-p0013-p0035-p0031-p0190,1.6693137005621492,0.074,2
p0310-p0346-p0260-p0143-p0308,2.2039793386491677,0.1,2
p0320-p0111-p0278-p0003-p0088,1.1342479716498794,0.419,2
p0073-p0378-p0156-p0040-p0009,0.9206629454203074,0.573,2
p0315-p0061-p0076-p0259-p0361,1.765332534327716,0.134,2
p0159-p0124-p0014-p0264-p0179,0.2338090916306408,0.898,2
p0132-p0128-p0330-p0088-p0028,2.1340174042914435,0.027,2
p0124-p0087-p0201-p0360-p0141,0.788160887326735,0.626,2
p0032-p0167-p0034-p0045-p0149,1.0552949000475944,0.451,2
p0056-p0366-p0022-p0201-p0198,1.332398369254413,0.384,2
p0248-p0022-p0314-p0264-p0325,1.114398471177074,0.42,2
p0308-p0155-p0111-p0115-p0185,1.1042840368944924,0.461,2
p0072-p0202-p0330-p0002-p0114,1.925558586436916,0.045,2
p0106-p0223-p0318-p0204-p0018,2.010461988888796,0.054,2
p0056-p0040-p0284-p0148-p0295,1.5078875391181157,0.277,2
p0263-p0014-p0156-p0076-p0269,1.3698347543708702,0.207,2
p0205-p0227-p0327-p0036-p0248,0.09271924607490435,0.934,2
p0396-p0328-p0310-p0136-p0155,1.2659904221152067,0.29,2
p0170-p0369-p0150-p0144-p0201,1.1654646676624838,0.447,2
p0231-p0346-p0308-p0268-p0286,1.3984979310419066,0.344,2
p0096-p0208-p0072-p0016-p0173,1.301608304606475,0.349,2
p0198-p0033-p0197-p0008-p0090,1.5489390393281424,0.233,2
p0091-p0131-p0378-p0310-p0105,0.9889218135248095,0.509,2
p0018-p0340-p0227-p0339-p0262,0.4567185980373893,0.78,2
p0119-p0083-p0032-p0137-p0124,1.1510771845392356,0.396,2
p0392-p0234-p0369-p0010-p0122,1.7446175023730683,0.106,2
p0112-p0081-p0310-p0145-p0209,0.9903186182420334,0.516,2
p0278-p0101-p0316-p0185-p0263,0.49434400504526693,0.81,2
p0367-p0123-p0396-p0234-p0174,1.58996871364215,0.163,2
p0340-p0396-p0352-p0285-p0096,0.5384668085210158,0.735,2
p0284-p0081-p0292-p0092-p0170,1.1164231991322873,0.463,2
p0377-p0360-p0051-p0389-p0343,1.2069507300703317,0.387,2
p0238-p0262-p0248-p0368-p0234,1.7372014857097364,0.165,2
p0138-p0239-p0003-p0099-p0207,1.3209923301246222,0.24,2
p0185-p0123-p0079-p0186-p0399,1.085980254154664,0.403,2
p0272-p0320-p0207-p0152-p0294,1.3511462083501435,0.359,2
p0046-p0194-p0380-p0051-p0039,1.4311129694325073,0.148,2
p0108-p0316-p0180-p0020-p0118,1.4372276310289682,0.129,2
p0014-p0386-p0042-p0166-p0230,2.430209739926937,0.037,2
p0085-p0111-p0196-p0161-p0287,0.7481702646654634,0.717,2
p0347-p0071-p0059-p0394-p0087,1.523096634814567,0.202,2
p0308-p0193-p0081-p0319-p0392,1.073182636377131,0.498,2
p0364-p0079-p0151-p0294-p0024,1.9891908360757982,0.067,2
p0064-p0283-p0043-p0093-p0223,1.2903113102416393,0.245,2
p0256-p0248-p0052-p0032-p0362,1.422153786402759,0.284,2
p0224-p0221-p0335-p0083-p0247,0.6952399102828853,0.774,2
p0104-p0392-p0338-p0347-p0065,1.4688239972950659,0.244,2
p0277-p0284-p0313-p0209-p0375,2.34454208523429,0.026,2
p0038-p0287-p0337-p0260-p0113,1.2916650123532858,0.332,2
p0046-p0234-p0318-p0079-p0345,1.1682800400138351,0.451,2
p0038-p0114-p0206-p0087-p0267,0.5255231194166528,0.772,2
p0044-p0149-p0382-p0288-p0065,1.5453697951119312,0.15,2
p0086-p0220-p0300-p0254-p0056,1.3015992704473716,0.272,2
p0260-p0227-p0225-p0335-p0000,0.7683988383646869,0.687,2
p0065-p0244-p0282-p0098-p0378,0.7634920052491363,0.663,2
p0090-p0157-p0141-p0190-p0283,1.23903393573933,0.294,2
p0193-p0381-p0086-p0344-p0112,1.2219008931011828,0.329,2
p0172-p0113-p0394-p0328-p0306,1.27088610310239,0.375,2
p0268-p0271-p0113-p0263-p0185,1.3457058648979392,0.224,2
p0396-p0342-p0010-p0383-p0324,0.79763076375189,0.648,2
p0358-p0208-p0222-p0273-p0364,1.852384362858772,0.139,2
p0398-p0207-p0305-p0322-p0328,1.9461063258596438,0.091,2
p0186-p0042-p0342-p0291-p0233,1.8907982639208778,0.09,2
p0222-p0232-p0079-p0114-p0308,1.423026995739783,0.338,2
p0372-p0060-p0072-p0164-p0216,-0.04818827150947937,0.917,2
p0312-p0002-p0373-p0219-p0119,2.3501293577929334,0.107,2
p0187-p0399-p0365-p0195-p0102,3.0953118097235452,0.011,2
p0292-p0083-p0384-p0162-p0159,0.41217583943396635,0.825,2
p0202-p0335-p0042-p0391-p0354,1.0613717101179854,0.487,2
p0130-p0155-p0340-p0305-p0187,1.1037877407749486,0.474,2
p0133-p0263-p0134-p0169-p0083,1.3146146344967884,0.284,2
p0098-p0029-p0351-p0101-p0001,0.9132589131652442,0.585,2
p0062-p0066-p0047-p0209-p0223,1.647164009845516,0.057,2
p0165-p0172-p0015-p0058-p0183,1.4904535734831357,0.178,2
p0168-p0049-p0087-p0105-p0356,0.9606634262612518,0.572,2
p0392-p0378-p0088-p0223-p0280,1.5754510457179993,0.207,2
p0143-p0278-p0299-p0379-p0230,1.2449155135091596,0.402,2
p0166-p0086-p0003-p0335-p0083,1.1988324173453422,0.312,2
p0219-p0396-p0069-p0217-p0235,1.9445809846052606,0.037,2
p0234-p0124-p0172-p0102-p0055,1.554646232614377,0.185,2
p0067-p0226-p0322-p0043-p0320,1.7071024757361086,0.183,2
p0062-p0001-p0127-p0103-p0143,2.057563008233171,0.027,2
p0320-p0228-p0236-p0056-p0101,0.8419937921973023,0.643,2
p0273-p0303-p0075-p0176-p0121,2.1300298726791684,0.069,2
p0174-p0256-p0141-p0055-p0371,0.9826615856271426,0.549,2
p0220-p0134-p0072-p0015-p0055,1.6951037887566047,0.092,2
p0137-p0110-p0227-p0313-p0322,1.4344661272906818,0.297,2
p0195-p0397-p0197-p0287-p0107,1.0000388405871479,0.544,2
p0282-p0324-p0224-p0396-p0300,1.6904652059106904,0.095,2
p0225-p0095-p0305-p0051-p0306,1.7926208196318039,0.115,2
p0215-p0272-p0382-p0175-p0291,1.052762886019972,0.483,2
p0079-p0383-p0180-p0142-p0339,1.8559722068196072,0.094,2
p0107-p0235-p0375-p0387-p0147,2.953961902168342,0.002,2
p0062-p0036-p0375-p0209-p0362,2.686966215874533,0.01,2
p0278-p0007-p0052-p0366-p0339,1.6359810145129032,0.214,2
p0031-p0210-p0050-p0142-p0148,0.9771822082623043,0.519,2
p0340-p0213-p0012-p0311-p0345,1.0756407610114722,0.502,2
p0056-p0018-p0067-p0089-p0325,1.6204479991671235,0.118,2
p0263-p0160-p0198-p0046-p0206,2.2017341191209843,0.04,2
p0205-p0373-p0121-p0236-p0294,1.4618219344234054,0.307,2
p0354-p0351-p0007-p0383-p0334,1.219430078001134,0.36,2
p0155-p0294-p0368-p0231-p0078,1.0813976479479235,0.474,2
p0151-p0318-p0117-p0356-p0344,0.6269149980613418,0.724,2
p0271-p0144-p0305-p0238-p0235,2.407630722317748,0.014,2
p0221-p0250-p0034-p0102-p0169,1.4872981069501994,0.201,2
p0180-p0270-p0031-p0273-p0392,1.2314471686978983,0.381,2
p0325-p0388-p0049-p0019-p0381,0.9874173689740704,0.539,2
p0312-p0376-p0381-p0166-p0153,2.9079177361016413,0.04,2
p0167-p0060-p0390-p0044-p0184,1.9271287671353712,0.069,2
p0133-p0298-p0299-p0372-p0143,0.4973912735608021,0.749,2
p0084-p0102-p0079-p0345-p0009,0.8403270695276929,0.624,2
p0313-p0060-p0072-p0364-p0319,2.6615442627704096,0.016,2
p0144-p0256-p0257-p0271-p0157,0.6552737290978182,0.716,2
p0190-p0149-p0173-p0315-p0253,1.9068915860849787,0.085,2
p0389-p0023-p0217-p0068-p0180,1.372920216527671,0.256,2
p0089-p0211-p0150-p0358-p0362,1.6978238432196133,0.196,2
p0210-p0228-p0295-p0079-p0263,1.5833534539543876,0.203,2
p0132-p0211-p0367-p0392-p0008,1.880950426046056,0.154,2
p0144-p0173-p0186-p0297-p0254,2.5260470226801504,0.012,2
p0165-p0134-p0371-p0225-p0267,1.3827254875300972,0.316,2
p0101-p0384-p0330-p0168-p0361,-0.20456957521557811,0.952,2
p0294-p0144-p0068-p0112-p0148,0.8211359728103209,0.651,2
p0093-p0213-p0377-p0163-p0142,0.6290626572892305,0.781,2
p0148-p0137-p0090-p0042-p0029,1.4742193199133493,0.118,2
p0156-p0190-p0000-p0027-p0182,1.2836541969343356,0.267,2
p0334-p0313-p0389-p0227-p0271,1.4216699328875608,0.294,2
p0103-p0178-p0170-p0283-p0269,1.2785939326646205,0.305,2
p0019-p0037-p0396-p0295-p0118,1.2594402170938028,0.331,2
p0066-p0110-p0378-p0288-p0319,0.9594949901887415,0.536,2
p0260-p0097-p0183-p0307-p0286,0.7395850876311195,0.691,2
p0016-p0046-p0354-p0297-p0101,1.8104670867120207,0.1,2
p0095-p0125-p0129-p0087-p0183,1.0434971575363374,0.489,2
p0054-p0028-p0366-p0009-p0292,0.7798357094870157,0.676,2
p0118-p0062-p0166-p0177-p0344,1.062286233027993,0.447,2
p0225-p0210-p0260-p0006-p0377,0.8601319388340786,0.637,2
p0369-p0156-p0370-p0041-p0307,1.6441780431865285,0.192,2
p0112-p0208-p0095-p0137-p0091,0.7388519563457183,0.655,2
p0142-p0213-p0317-p0362-p0265,1.4942892020858392,0.223,2
p0303-p0128-p0252-p0357-p0350,1.3203455320007613,0.289,2
p0366-p0277-p0193-p0226-p0280,1.1786219275416572,0.37,2
p0036-p0223-p0078-p0383-p0317,2.0911961251420186,0.012,2
p0395-p0031-p0265-p0065-p0006,1.4146343813713125,0.23,2
p0398-p0018-p0208-p0342-p0263,1.8103809268254119,0.139,2
p0392-p0022-p0226-p0333-p0325,1.4913972437014844,0.234,2
p0004-p0360-p0041-p0119-p0192,1.4191230822042094,0.228,2
p0082-p0061-p0315-p0199-p0397,2.0624137935884073,0.075,2
p0228-p0132-p0159-p0264-p0368,1.646647548563656,0.108,2
p0125-p0026-p0215-p0380-p0144,0.1684645462016683,0.896,2
p0072-p0073-p0319-p0201-p0034,0.49821450657710503,0.795,2
p0111-p0128-p0279-p0199-p0181,1.268406426081974,0.384,2
p0369-p0259-p0000-p0128-p0140,1.4632643890783767,0.271,2
p0088-p0027-p0310-p0035-p0390,2.2777081931835172,0.015,2
p0347-p0108-p0361-p0213-p0378,0.6602971693613616,0.734,2
p0136-p0210-p0091-p0378-p0384,0.9060212731840529,0.553,2
p0174-p0247-p0157-p0201-p0010,1.302472047888641,0.279,2
p0133-p0342-p0370-p0114-p0255,2.6592420860052837,0.006,2
p0344-p0194-p0166-p0071-p0364,1.8996581695443564,0.034,2
p0009-p0188-p0288-p0377-p0174,1.2718055561799628,0.31,2
p0009-p0105-p0222-p0277-p0151,0.8692105394547492,0.588,2
p0186-p0253-p0323-p0178-p0247,0.8230916714568036,0.665,2
p0306-p0033-p0013-p0348-p0034,1.0489385892819165,0.522,2
p0104-p0008-p0175-p0098-p0045,1.6867551254539517,0.065,2
p0233-p0067-p0138-p0117-p0186,1.3445643266590612,0.227,2
p0318-p0120-p0219-p0077-p0112,2.0798458740068804,0.08,2
p0389-p0205-p0346-p0026-p0221,2.2294214728658686,0.027,2
p0241-p0362-p0042-p0024-p0114,1.4876979285925602,0.218,2
p0190-p0398-p0385-p0209-p0365,1.8710116514036312,0.033,2
p0174-p0388-p0392-p0151-p0351,-0.5568800810440724,0.954,2
p0054-p0098-p0135-p0099-p0327,0.9923990620706215,0.525,2
p0312-p0219-p0092-p0279-p0286,1.8033831101770235,0.231,2
p0078-p0178-p0085-p0145-p0244,0.6858169577041712,0.807,2
p0247-p0171-p0290-p0277-p0095,1.3048608962657802,0.319,2
p0197-p0381-p0113-p0090-p0130,1.0670234198088884,0.45,2
p0073-p0238-p0301-p0300-p0272,1.7085824099176143,0.092,2
p0352-p0263-p0033-p0085-p0187,2.519655008988105,0.034,2
p0394-p0088-p0361-p0210-p0014,0.5167323698008665,0.755,2
p0131-p0235-p0004-p0314-p0383,1.1702456329529718,0.39,2
p0346-p0075-p0121-p0367-p0332,2.1925604378311663,0.098,2
p0165-p0318-p0142-p0209-p0151,1.920991241921179,0.075,2
p0052-p0200-p0270-p0123-p0365,1.306106467128452,0.256,2
p0129-p0096-p0306-p0263-p0203,1.7065312483597492,0.178,2
p0326-p0257-p0149-p0160-p0039,2.6249851836137195,0.01,2
p0148-p0309-p0190-p0159-p0311,3.4054670875128688,0.004,2
p0239-p0210-p0125-p0001-p0338,1.0123426828489444,0.522,2
p0018-p0155-p0367-p0352-p0237,1.01645502472612,0.515,2
p0124-p0154-p0369-p0058-p0063,1.5651753905189734,0.183,2
p0366-p0159-p0304-p0196-p0282,1.0508822623849876,0.463,2
p0026-p0149-p0029-p0249-p0288,2.065412889176835,0.072,2
p0339-p0375-p0229-p0366-p0323,2.1139536945669786,0.065,2
p0003-p0112-p0257-p0171-p0217,0.6194169948678218,0.734,2
p0181-p0154-p0202-p0118-p0141,1.6754086888972468,0.125,2
p0322-p0214-p0058-p0380-p0345,2.289515494039444,0.051,2
p0332-p0026-p0172-p0261-p0202,1.9732128506257969,0.076,2
p0267-p0375-p0139-p0220-p0335,0.9611120534869616,0.6,2
p0303-p0143-p0233-p0138-p0108,2.115444207857142,0.028,2
p0038-p0045-p0081-p0326-p0399,1.54314287325062,0.106,2
p0236-p0208-p0384-p0229-p0000,1.147531371278162,0.438,2
p0175-p0346-p0018-p0200-p0055,2.08867503021952,0.042,2
p0274-p0061-p0038-p0024-p0138,1.5491997545658118,0.202,2
p0246-p0258-p0082-p0224-p0117,0.9705458069951856,0.58,2
p0190-p0270-p0233-p0105-p0119,1.5363668253120766,0.13,2
p0227-p0009-p0249-p0241-p0028,0.9318947756225364,0.597,2
p0114-p0203-p0221-p0094-p0148,1.4426609652602138,0.183,2
p0155-p0084-p0282-p0382-p0398,1.9653977913900633,0.045,2
p0021-p0037-p0206-p0100-p0010,1.8027234254945,0.041,2